"band","rank"
"http://dbpedia.org/resource/Cake_(band)",7.54639
"http://dbpedia.org/resource/The_Presidents_of_the_United_States_of_America_(band)",7.5337
"http://dbpedia.org/resource/The_Cramps",7.53176
"http://dbpedia.org/resource/Yellowcard",7.53029
"http://dbpedia.org/resource/Bloodhound_Gang",7.49416
"http://dbpedia.org/resource/Type_O_Negative",7.4941
"http://dbpedia.org/resource/8Ball_&_MJG",7.4848
"http://dbpedia.org/resource/Bay_City_Rollers",7.4602
"http://dbpedia.org/resource/Funeral_for_a_Friend",7.45103
"http://dbpedia.org/resource/The_Future_Sound_of_London",7.42116
"http://dbpedia.org/resource/Squeeze_(band)",7.41766
"http://dbpedia.org/resource/America_(band)",7.41334
"http://dbpedia.org/resource/The_Spinners_(American_R&B_group)",7.40943
"http://dbpedia.org/resource/The_Flying_Burrito_Brothers",7.40535
"http://dbpedia.org/resource/B'z",7.40481
"http://dbpedia.org/resource/Los_Lobos",7.39854
"http://dbpedia.org/resource/Crass",7.3806
"http://dbpedia.org/resource/DragonForce",7.37714
"http://dbpedia.org/resource/Little_Feat",7.36941
"http://dbpedia.org/resource/A_Day_to_Remember",7.34938
"http://dbpedia.org/resource/2_Live_Crew",7.3368
"http://dbpedia.org/resource/Mogwai",7.33138
"http://dbpedia.org/resource/Bowling_for_Soup",7.32929
"http://dbpedia.org/resource/Parliament_(band)",7.32614
"http://dbpedia.org/resource/Lady_Antebellum",7.32288
"http://dbpedia.org/resource/The_Pointer_Sisters",7.31679
"http://dbpedia.org/resource/Shinee",7.31614
"http://dbpedia.org/resource/Air_(French_band)",7.31364
"http://dbpedia.org/resource/Cute_(Japanese_idol_group)",7.30965
"http://dbpedia.org/resource/F(x)_(band)",7.3013
"http://dbpedia.org/resource/Steps_(group)",7.29771
"http://dbpedia.org/resource/Puddle_of_Mudd",7.29633
"http://dbpedia.org/resource/Hed_PE",7.29597
"http://dbpedia.org/resource/Alkaline_Trio",7.28511
"http://dbpedia.org/resource/Within_Temptation",7.28192
"http://dbpedia.org/resource/Ride_(band)",7.28
"http://dbpedia.org/resource/Meat_Puppets",7.27711
"http://dbpedia.org/resource/Orbital_(band)",7.26497
"http://dbpedia.org/resource/Saint_Etienne_(band)",7.25754
"http://dbpedia.org/resource/The_5th_Dimension",7.25679
"http://dbpedia.org/resource/Suicide_(band)",7.23707
"http://dbpedia.org/resource/Trivium_(band)",7.23428
"http://dbpedia.org/resource/Aqua_(band)",7.23394
"http://dbpedia.org/resource/Hanson_(band)",7.22964
"http://dbpedia.org/resource/Soft_Cell",7.22919
"http://dbpedia.org/resource/The_Ink_Spots",7.22683
"http://dbpedia.org/resource/Amon_Amarth",7.22272
"http://dbpedia.org/resource/Nitty_Gritty_Dirt_Band",7.21669
"http://dbpedia.org/resource/The_5.6.7.8's",7.19702
"http://dbpedia.org/resource/Enter_Shikari",7.18523
"http://dbpedia.org/resource/Mills_Brothers",7.18394
"http://dbpedia.org/resource/Minutemen_(band)",7.17865
"http://dbpedia.org/resource/En_Vogue",7.16889
"http://dbpedia.org/resource/Iron_Butterfly",7.16866
"http://dbpedia.org/resource/The_Rapture_(band)",7.15959
"http://dbpedia.org/resource/Sunn_O)))",7.15132
"http://dbpedia.org/resource/Blind_Guardian",7.15035
"http://dbpedia.org/resource/Ladysmith_Black_Mambazo",7.13666
"http://dbpedia.org/resource/Bring_Me_the_Horizon",7.10903
"http://dbpedia.org/resource/Mott_the_Hoople",7.07148
"http://dbpedia.org/resource/Chevelle_(band)",7.06586
"http://dbpedia.org/resource/Darkthrone",7.06357
"http://dbpedia.org/resource/Daughtry_(band)",7.05555
"http://dbpedia.org/resource/The_Clancy_Brothers",7.04367
"http://dbpedia.org/resource/Humble_Pie_(band)",7.04021
"http://dbpedia.org/resource/X_Japan",7.03909
"http://dbpedia.org/resource/DJ_Jazzy_Jeff_&_The_Fresh_Prince",7.03589
"http://dbpedia.org/resource/The_Style_Council",7.03536
"http://dbpedia.org/resource/Third_Day",7.03349
"http://dbpedia.org/resource/Porcupine_Tree",7.02375
"http://dbpedia.org/resource/Supergrass",7.02156
"http://dbpedia.org/resource/Soulfly",7.00641
"http://dbpedia.org/resource/Them_(band)",6.98287
"http://dbpedia.org/resource/Anberlin",6.97199
"http://dbpedia.org/resource/The_Mountain_Goats",6.95069
"http://dbpedia.org/resource/Goldie_Lookin_Chain",6.94211
"http://dbpedia.org/resource/Arashi",6.94194
"http://dbpedia.org/resource/Spiritualized",6.94011
"http://dbpedia.org/resource/Jars_of_Clay",6.92752
"http://dbpedia.org/resource/Against_All_Will",6.9149
"http://dbpedia.org/resource/HammerFall",6.90523
"http://dbpedia.org/resource/The_Manhattan_Transfer",6.88797
"http://dbpedia.org/resource/Helmet_(band)",6.88133
"http://dbpedia.org/resource/Hootie_&_the_Blowfish",6.86713
"http://dbpedia.org/resource/Of_Montreal",6.85282
"http://dbpedia.org/resource/Drive-By_Truckers",6.83482
"http://dbpedia.org/resource/Runrig",6.82607
"http://dbpedia.org/resource/Elbow_(band)",6.8253
"http://dbpedia.org/resource/Kreator",6.81184
"http://dbpedia.org/resource/Plain_White_T's",6.81111
"http://dbpedia.org/resource/Big_Brother_and_the_Holding_Company",6.80142
"http://dbpedia.org/resource/The_Wedding_Present",6.79455
"http://dbpedia.org/resource/The_Crystals",6.79116
"http://dbpedia.org/resource/Television_(band)",6.78781
"http://dbpedia.org/resource/Goldfrapp",6.78192
"http://dbpedia.org/resource/Sonata_Arctica",6.77208
"http://dbpedia.org/resource/Tenacious_D",6.76771
"http://dbpedia.org/resource/Morbid_Angel",6.75944
"http://dbpedia.org/resource/The_Dandy_Warhols",6.75711
"http://dbpedia.org/resource/The_J._Geils_Band",6.75258
"http://dbpedia.org/resource/N.E.R.D",6.74987
"http://dbpedia.org/resource/Spinal_Tap_(band)",6.74642
"http://dbpedia.org/resource/Shadows_Fall",6.7464
"http://dbpedia.org/resource/Toots_and_the_Maytals",6.74059
"http://dbpedia.org/resource/The_Fratellis",6.73975
"http://dbpedia.org/resource/The_Move",6.73904
"http://dbpedia.org/resource/Soul_Asylum",6.73119
"http://dbpedia.org/resource/My_Morning_Jacket",6.72827
"http://dbpedia.org/resource/...And_You_Will_Know_Us_by_the_Trail_of_Dead",6.71535
"http://dbpedia.org/resource/Die_Fantastischen_Vier",6.71198
"http://dbpedia.org/resource/Dexys_Midnight_Runners",6.70252
"http://dbpedia.org/resource/Gerry_and_the_Pacemakers",6.6829
"http://dbpedia.org/resource/Tortoise_(band)",6.68137
"http://dbpedia.org/resource/Newsboys",6.6811
"http://dbpedia.org/resource/Naughty_by_Nature",6.67425
"http://dbpedia.org/resource/New_Edition",6.66975
"http://dbpedia.org/resource/Live_(band)",6.65926
"http://dbpedia.org/resource/Saxon_(band)",6.64163
"http://dbpedia.org/resource/Poco",6.63915
"http://dbpedia.org/resource/Dark_Tranquillity",6.63546
"http://dbpedia.org/resource/Super_Furry_Animals",6.62707
"http://dbpedia.org/resource/C+C_Music_Factory",6.61081
"http://dbpedia.org/resource/Discharge_(band)",6.60088
"http://dbpedia.org/resource/Lifehouse_(band)",6.59866
"http://dbpedia.org/resource/Boogie_Down_Productions",6.59215
"http://dbpedia.org/resource/Anti-Flag",6.5866
"http://dbpedia.org/resource/The_Lox",6.58555
"http://dbpedia.org/resource/Sevendust",6.58543
"http://dbpedia.org/resource/UGK",6.58252
"http://dbpedia.org/resource/DC_Talk",6.56406
"http://dbpedia.org/resource/Alexisonfire",6.5617
"http://dbpedia.org/resource/Indigo_Girls",6.55795
"http://dbpedia.org/resource/Sparks_(band)",6.54841
"http://dbpedia.org/resource/Blue_Cheer",6.54752
"http://dbpedia.org/resource/M83_(band)",6.54715
"http://dbpedia.org/resource/At_the_Drive-In",6.54361
"http://dbpedia.org/resource/Slint",6.52764
"http://dbpedia.org/resource/The_Searchers_(band)",6.49771
"http://dbpedia.org/resource/The_Staple_Singers",6.49239
"http://dbpedia.org/resource/The_Shirelles",6.49234
"http://dbpedia.org/resource/Puffy_AmiYumi",6.49199
"http://dbpedia.org/resource/Sunny_Day_Real_Estate",6.48452
"http://dbpedia.org/resource/Ash_(band)",6.4772
"http://dbpedia.org/resource/Extreme_(band)",6.47612
"http://dbpedia.org/resource/Mahavishnu_Orchestra",6.46576
"http://dbpedia.org/resource/Broken_Social_Scene",6.45357
"http://dbpedia.org/resource/Sleater-Kinney",6.43216
"http://dbpedia.org/resource/M.O.P.",6.43177
"http://dbpedia.org/resource/Mindless_Self_Indulgence",6.42781
"http://dbpedia.org/resource/Milli_Vanilli",6.40493
"http://dbpedia.org/resource/Corrosion_of_Conformity",6.40269
"http://dbpedia.org/resource/Stratovarius",6.39658
"http://dbpedia.org/resource/The_National_(band)",6.39071
"http://dbpedia.org/resource/Collective_Soul",6.385
"http://dbpedia.org/resource/Labelle",6.38236
"http://dbpedia.org/resource/War_(band)",6.37705
"http://dbpedia.org/resource/Slowdive",6.37161
"http://dbpedia.org/resource/Blues_Traveler",6.35373
"http://dbpedia.org/resource/Autechre",6.34995
"http://dbpedia.org/resource/Angels_&_Airwaves",6.34962
"http://dbpedia.org/resource/Air_Supply",6.34487
"http://dbpedia.org/resource/The_Knack",6.34074
"http://dbpedia.org/resource/The_Vines_(band)",6.33356
"http://dbpedia.org/resource/Jurassic_5",6.32638
"http://dbpedia.org/resource/Gym_Class_Heroes",6.32032
"http://dbpedia.org/resource/The_Kingsmen",6.31228
"http://dbpedia.org/resource/The_Blind_Boys_of_Alabama",6.31085
"http://dbpedia.org/resource/The_Shins",6.30158
"http://dbpedia.org/resource/Lordi",6.29423
"http://dbpedia.org/resource/The_Jesus_Lizard",6.27918
"http://dbpedia.org/resource/Ocean_Colour_Scene",6.27336
"http://dbpedia.org/resource/As_I_Lay_Dying_(band)",6.26778
"http://dbpedia.org/resource/Tha_Dogg_Pound",6.26671
"http://dbpedia.org/resource/98_Degrees",6.26357
"http://dbpedia.org/resource/Five_Finger_Death_Punch",6.21964
"http://dbpedia.org/resource/The_Marvelettes",6.2036
"http://dbpedia.org/resource/Zac_Brown_Band",6.19054
"http://dbpedia.org/resource/T-ara",6.18282
"http://dbpedia.org/resource/Level_42",6.17706
"http://dbpedia.org/resource/Unkle",6.174
"http://dbpedia.org/resource/Family_Force_5",6.17331
"http://dbpedia.org/resource/The_Rembrandts",6.17072
"http://dbpedia.org/resource/Dir_En_Grey",6.16646
"http://dbpedia.org/resource/L.A._Guns",6.16379
"http://dbpedia.org/resource/Stone_Sour",6.16156
"http://dbpedia.org/resource/The_Proclaimers",6.15098
"http://dbpedia.org/resource/Sugarland",6.15007
"http://dbpedia.org/resource/A_Flock_of_Seagulls",6.14654
"http://dbpedia.org/resource/Wet_Wet_Wet",6.12557
"http://dbpedia.org/resource/Jefferson_Starship",6.12264
"http://dbpedia.org/resource/Rhapsody_of_Fire",6.12207
"http://dbpedia.org/resource/Imagine_Dragons",6.11769
"http://dbpedia.org/resource/Descendents",6.11022
"http://dbpedia.org/resource/Odd_Future",6.10734
"http://dbpedia.org/resource/A-Teens",6.10227
"http://dbpedia.org/resource/The_Futureheads",6.08831
"http://dbpedia.org/resource/EPMD",6.07902
"http://dbpedia.org/resource/Asia_(band)",6.06526
"http://dbpedia.org/resource/You_Me_at_Six",6.06394
"http://dbpedia.org/resource/The_Living_End",6.06138
"http://dbpedia.org/resource/Atomic_Kitten",6.05371
"http://dbpedia.org/resource/The_Vandals",6.05068
"http://dbpedia.org/resource/Van_der_Graaf_Generator",6.04512
"http://dbpedia.org/resource/Big_Star",6.04118
"http://dbpedia.org/resource/Stiff_Little_Fingers",6.04024
"http://dbpedia.org/resource/Orange_Range",6.03431
"http://dbpedia.org/resource/Ohio_Players",6.03286
"http://dbpedia.org/resource/Derek_and_the_Dominos",6.03116
"http://dbpedia.org/resource/James_(band)",6.02779
"http://dbpedia.org/resource/Dokken",6.02026
"http://dbpedia.org/resource/Dr._Feelgood_(band)",6.01618
"http://dbpedia.org/resource/The_Postal_Service",6.00844
"http://dbpedia.org/resource/Flogging_Molly",6.00274
"http://dbpedia.org/resource/Powderfinger",5.99857
"http://dbpedia.org/resource/Superchunk",5.99603
"http://dbpedia.org/resource/Epica_(band)",5.99576
"http://dbpedia.org/resource/Faithless",5.99112
"http://dbpedia.org/resource/Thursday_(band)",5.99105
"http://dbpedia.org/resource/Mercyful_Fate",5.98934
"http://dbpedia.org/resource/Kyuss",5.98853
"http://dbpedia.org/resource/Fuel_(band)",5.96351
"http://dbpedia.org/resource/The_Beat_(British_band)",5.94393
"http://dbpedia.org/resource/The_Spencer_Davis_Group",5.93973
"http://dbpedia.org/resource/Breaking_Benjamin",5.93562
"http://dbpedia.org/resource/The_Streets",5.92536
"http://dbpedia.org/resource/The_Meters",5.9199
"http://dbpedia.org/resource/MxPx",5.91002
"http://dbpedia.org/resource/Escape_the_Fate",5.89531
"http://dbpedia.org/resource/The_Get_Up_Kids",5.89017
"http://dbpedia.org/resource/Fleet_Foxes",5.87938
"http://dbpedia.org/resource/Atreyu_(band)",5.87915
"http://dbpedia.org/resource/The_Rasmus",5.87832
"http://dbpedia.org/resource/Antony_and_the_Johnsons",5.86453
"http://dbpedia.org/resource/Theatre_of_Tragedy",5.85749
"http://dbpedia.org/resource/Nazareth_(band)",5.8489
"http://dbpedia.org/resource/A_Perfect_Circle",5.84019
"http://dbpedia.org/resource/The_Birthday_Party_(band)",5.83294
"http://dbpedia.org/resource/Magazine_(band)",5.83286
"http://dbpedia.org/resource/Far_East_Movement",5.82837
"http://dbpedia.org/resource/Fun_(band)",5.81835
"http://dbpedia.org/resource/Brand_New_(band)",5.79507
"http://dbpedia.org/resource/Pentangle_(band)",5.78613
"http://dbpedia.org/resource/Camper_Van_Beethoven",5.78573
"http://dbpedia.org/resource/10,000_Maniacs",5.78571
"http://dbpedia.org/resource/Suicide_Silence",5.78218
"http://dbpedia.org/resource/Big_Bang_(South_Korean_band)",5.77942
"http://dbpedia.org/resource/The_Ataris",5.7789
"http://dbpedia.org/resource/The_Runaways",5.76998
"http://dbpedia.org/resource/Everclear_(band)",5.76665
"http://dbpedia.org/resource/Metric_(band)",5.75987
"http://dbpedia.org/resource/After_School_(band)",5.75062
"http://dbpedia.org/resource/Symphony_X",5.74625
"http://dbpedia.org/resource/RBD",5.74599
"http://dbpedia.org/resource/X_(American_band)",5.74067
"http://dbpedia.org/resource/The_Trammps",5.73197
"http://dbpedia.org/resource/Bathory_(band)",5.72672
"http://dbpedia.org/resource/Danzig_(band)",5.72509
"http://dbpedia.org/resource/Golden_Earring",5.71827
"http://dbpedia.org/resource/ABC_(band)",5.71513
"http://dbpedia.org/resource/Accept_(band)",5.71491
"http://dbpedia.org/resource/Hanoi_Rocks",5.68453
"http://dbpedia.org/resource/The_Horrors",5.6827
"http://dbpedia.org/resource/Thee_Silver_Mt._Zion_Memorial_Orchestra",5.67871
"http://dbpedia.org/resource/Barbershop_Harmony_Society",5.67527
"http://dbpedia.org/resource/The_Quarrymen",5.66387
"http://dbpedia.org/resource/Count_Basie_Orchestra",5.65601
"http://dbpedia.org/resource/Muslimgauze",5.64681
"http://dbpedia.org/resource/Clutch_(band)",5.64636
"http://dbpedia.org/resource/Blind_Faith",5.64567
"http://dbpedia.org/resource/Against_Me!",5.64478
"http://dbpedia.org/resource/Burzum",5.63732
"http://dbpedia.org/resource/Electric_Six",5.63529
"http://dbpedia.org/resource/Gojira_(band)",5.6311
"http://dbpedia.org/resource/Thrice",5.63044
"http://dbpedia.org/resource/Converge_(band)",5.62876
"http://dbpedia.org/resource/Neu!",5.6252
"http://dbpedia.org/resource/Medeski_Martin_&_Wood",5.6112
"http://dbpedia.org/resource/The_Shangri-Las",5.60256
"http://dbpedia.org/resource/Glay",5.59655
"http://dbpedia.org/resource/Spacemen_3",5.59495
"http://dbpedia.org/resource/Jodeci",5.59223
"http://dbpedia.org/resource/2PM",5.59116
"http://dbpedia.org/resource/Of_Monsters_and_Men",5.59075
"http://dbpedia.org/resource/Dr._Hook_&_the_Medicine_Show",5.58672
"http://dbpedia.org/resource/Sebadoh",5.58319
"http://dbpedia.org/resource/Front_242",5.58033
"http://dbpedia.org/resource/Laibach_(band)",5.57945
"http://dbpedia.org/resource/SWV",5.57315
"http://dbpedia.org/resource/London_Symphony_Chorus",5.56506
"http://dbpedia.org/resource/Gong_(band)",5.54535
"http://dbpedia.org/resource/Dead_or_Alive_(band)",5.54324
"http://dbpedia.org/resource/The_New_Pornographers",5.53739
"http://dbpedia.org/resource/Pendulum_(band)",5.53731
"http://dbpedia.org/resource/Alter_Bridge",5.52683
"http://dbpedia.org/resource/Jon_Spencer_Blues_Explosion",5.52572
"http://dbpedia.org/resource/The_Fat_Boys",5.52425
"http://dbpedia.org/resource/Hybrid_(Welsh_band)",5.52015
"http://dbpedia.org/resource/The_Jordanaires",5.51236
"http://dbpedia.org/resource/Entombed_(band)",5.49995
"http://dbpedia.org/resource/The_Undertones",5.49975
"http://dbpedia.org/resource/Gorgoroth",5.49853
"http://dbpedia.org/resource/Ladytron",5.4977
"http://dbpedia.org/resource/Deicide_(band)",5.49697
"http://dbpedia.org/resource/Candlebox",5.49571
"http://dbpedia.org/resource/The_Pharcyde",5.49317
"http://dbpedia.org/resource/Eels_(band)",5.49303
"http://dbpedia.org/resource/Teenage_Fanclub",5.48487
"http://dbpedia.org/resource/2NE1",5.47417
"http://dbpedia.org/resource/Hoobastank",5.46921
"http://dbpedia.org/resource/Hot_Chocolate_(band)",5.46231
"http://dbpedia.org/resource/Big_&_Rich",5.46079
"http://dbpedia.org/resource/Theory_of_a_Deadman",5.44044
"http://dbpedia.org/resource/Wonder_Girls",5.43831
"http://dbpedia.org/resource/Half_Man_Half_Biscuit",5.42565
"http://dbpedia.org/resource/112_(band)",5.42355
"http://dbpedia.org/resource/5_Seconds_of_Summer",5.42095
"http://dbpedia.org/resource/Seals_and_Crofts",5.40572
"http://dbpedia.org/resource/78violet",5.404
"http://dbpedia.org/resource/Wishbone_Ash",5.39221
"http://dbpedia.org/resource/O.A.R.",5.38988
"http://dbpedia.org/resource/The_Ting_Tings",5.38944
"http://dbpedia.org/resource/The_Surfaris",5.38877
"http://dbpedia.org/resource/Rites_of_Spring",5.37295
"http://dbpedia.org/resource/Billy_Talent",5.36332
"http://dbpedia.org/resource/Emperor_(band)",5.36221
"http://dbpedia.org/resource/Spoon_(band)",5.35402
"http://dbpedia.org/resource/Gin_Blossoms",5.34214
"http://dbpedia.org/resource/Overkill_(band)",5.33361
"http://dbpedia.org/resource/The_Modern_Lovers",5.33215
"http://dbpedia.org/resource/Harold_Melvin_&_the_Blue_Notes",5.33152
"http://dbpedia.org/resource/Buckcherry",5.33034
"http://dbpedia.org/resource/The_Seekers",5.32347
"http://dbpedia.org/resource/The_Impressions",5.31555
"http://dbpedia.org/resource/My_Dying_Bride",5.30553
"http://dbpedia.org/resource/Texas_(band)",5.30037
"http://dbpedia.org/resource/Moby_Grape",5.29662
"http://dbpedia.org/resource/The_Sugarcubes",5.29046
"http://dbpedia.org/resource/Drowning_Pool",5.27521
"http://dbpedia.org/resource/Country_Joe_and_the_Fish",5.27062
"http://dbpedia.org/resource/The_13th_Floor_Elevators",5.26446
"http://dbpedia.org/resource/The_Bouncing_Souls",5.26381
"http://dbpedia.org/resource/Outlawz",5.26294
"http://dbpedia.org/resource/Focus_(band)",5.25908
"http://dbpedia.org/resource/Finger_Eleven",5.25791
"http://dbpedia.org/resource/Cameo_(band)",5.25667
"http://dbpedia.org/resource/The_Black_Dahlia_Murder_(band)",5.23728
"http://dbpedia.org/resource/AAA_(band)",5.23714
"http://dbpedia.org/resource/Jedward",5.2321
"http://dbpedia.org/resource/Carcass_(band)",5.22783
"http://dbpedia.org/resource/The_Wildhearts",5.20722
"http://dbpedia.org/resource/From_First_to_Last",5.19958
"http://dbpedia.org/resource/The_Marshall_Tucker_Band",5.19709
"http://dbpedia.org/resource/Return_to_Forever",5.19682
"http://dbpedia.org/resource/Old_Crow_Medicine_Show",5.18993
"http://dbpedia.org/resource/King's_X",5.18959
"http://dbpedia.org/resource/Budgie_(band)",5.18789
"http://dbpedia.org/resource/Steel_Pulse",5.18645
"http://dbpedia.org/resource/The_Buggles",5.17859
"http://dbpedia.org/resource/Delirious%3F",5.16813
"http://dbpedia.org/resource/Low_(band)",5.1677
"http://dbpedia.org/resource/Clipse",5.16674
"http://dbpedia.org/resource/Mary_Mary",5.16597
"http://dbpedia.org/resource/Audio_Adrenaline",5.16538
"http://dbpedia.org/resource/The_Boomtown_Rats",5.16211
"http://dbpedia.org/resource/Mr._Bungle",5.16006
"http://dbpedia.org/resource/Kamelot",5.15798
"http://dbpedia.org/resource/MercyMe",5.15586
"http://dbpedia.org/resource/Aventura_(band)",5.153
"http://dbpedia.org/resource/The_Gazette_(band)",5.15264
"http://dbpedia.org/resource/Bell_Biv_DeVoe",5.15183
"http://dbpedia.org/resource/808_State",5.14778
"http://dbpedia.org/resource/The_Academy_Is...",5.14074
"http://dbpedia.org/resource/Hadouken!",5.13659
"http://dbpedia.org/resource/Thompson_Twins",5.12823
"http://dbpedia.org/resource/The_Knife",5.12691
"http://dbpedia.org/resource/Stryper",5.122
"http://dbpedia.org/resource/Vanilla_Fudge",5.12054
"http://dbpedia.org/resource/Lacuna_Coil",5.11987
"http://dbpedia.org/resource/Inspiral_Carpets",5.11986
"http://dbpedia.org/resource/Oingo_Boingo",5.11955
"http://dbpedia.org/resource/Bikini_Kill",5.11287
"http://dbpedia.org/resource/Stray_Cats",5.10041
"http://dbpedia.org/resource/Cobra_Starship",5.09834
"http://dbpedia.org/resource/Foals",5.09168
"http://dbpedia.org/resource/Babyshambles",5.09088
"http://dbpedia.org/resource/Diamond_Head_(band)",5.08448
"http://dbpedia.org/resource/Static-X",5.08385
"http://dbpedia.org/resource/Yazoo_(band)",5.07919
"http://dbpedia.org/resource/3OH!3",5.07793
"http://dbpedia.org/resource/Guster",5.06962
"http://dbpedia.org/resource/A_Loss_for_Words",5.06549
"http://dbpedia.org/resource/Protest_the_Hero",5.05666
"http://dbpedia.org/resource/A_Pink",5.05026
"http://dbpedia.org/resource/Skillet_(band)",5.04804
"http://dbpedia.org/resource/Therapy%3F",5.04798
"http://dbpedia.org/resource/And_One",5.04646
"http://dbpedia.org/resource/Me_First_and_the_Gimme_Gimmes",5.04526
"http://dbpedia.org/resource/Backyard_Babies",5.04009
"http://dbpedia.org/resource/Biohazard_(band)",5.03982
"http://dbpedia.org/resource/Ying_Yang_Twins",5.0372
"http://dbpedia.org/resource/Warrant_(American_band)",5.03204
"http://dbpedia.org/resource/Goldfinger_(band)",5.02483
"http://dbpedia.org/resource/The_Revolution_(band)",5.02206
"http://dbpedia.org/resource/Men_at_Work",5.02024
"http://dbpedia.org/resource/The_xx",5.01285
"http://dbpedia.org/resource/38_Special_(band)",5.01195
"http://dbpedia.org/resource/Therion_(band)",5.00797
"http://dbpedia.org/resource/Red_(American_band)",5.00611
"http://dbpedia.org/resource/Nile_(band)",5.00175
"http://dbpedia.org/resource/Black_Label_Society",5.00105
"http://dbpedia.org/resource/Smash_Mouth",5.00019
"http://dbpedia.org/resource/Jungle_Brothers",5.00014
"http://dbpedia.org/resource/Beirut_(band)",4.99858
"http://dbpedia.org/resource/Germs_(band)",4.99321
"http://dbpedia.org/resource/The_Clovers",4.98078
"http://dbpedia.org/resource/Tame_Impala",4.9806
"http://dbpedia.org/resource/Do_As_Infinity",4.97462
"http://dbpedia.org/resource/Eyehategod",4.97426
"http://dbpedia.org/resource/Pennywise_(band)",4.96873
"http://dbpedia.org/resource/Blue_Rodeo",4.96489
"http://dbpedia.org/resource/Tony_Orlando_and_Dawn",4.96121
"http://dbpedia.org/resource/The_Gaslight_Anthem",4.95561
"http://dbpedia.org/resource/Circle_Jerks",4.95173
"http://dbpedia.org/resource/Mudvayne",4.95073
"http://dbpedia.org/resource/Geto_Boys",4.94996
"http://dbpedia.org/resource/Turbonegro",4.94461
"http://dbpedia.org/resource/Passion_Pit",4.94452
"http://dbpedia.org/resource/News_(band)",4.9379
"http://dbpedia.org/resource/Cascada",4.9371
"http://dbpedia.org/resource/Sixpence_None_the_Richer",4.93555
"http://dbpedia.org/resource/Grandaddy",4.93298
"http://dbpedia.org/resource/The_Datsuns",4.93285
"http://dbpedia.org/resource/Obituary_(band)",4.93274
"http://dbpedia.org/resource/The_Exploited",4.93116
"http://dbpedia.org/resource/D.R.I._(band)",4.93017
"http://dbpedia.org/resource/The_Cooper_Temple_Clause",4.9275
"http://dbpedia.org/resource/Average_White_Band",4.92639
"http://dbpedia.org/resource/Agnostic_Front",4.92457
"http://dbpedia.org/resource/Union_J",4.92039
"http://dbpedia.org/resource/The_Lemonheads",4.91957
"http://dbpedia.org/resource/Aria_(band)",4.91867
"http://dbpedia.org/resource/The_Wallflowers",4.91855
"http://dbpedia.org/resource/Savage_Garden",4.91435
"http://dbpedia.org/resource/Blue_(English_band)",4.914
"http://dbpedia.org/resource/Hawthorne_Heights",4.91221
"http://dbpedia.org/resource/Little_Big_Town",4.9056
"http://dbpedia.org/resource/Casting_Crowns",4.90486
"http://dbpedia.org/resource/Six_by_Seven",4.90264
"http://dbpedia.org/resource/Sol_Invictus_(band)",4.90219
"http://dbpedia.org/resource/The_Hold_Steady",4.89284
"http://dbpedia.org/resource/The_Three_Degrees",4.89152
"http://dbpedia.org/resource/Everything_but_the_Girl",4.88957
"http://dbpedia.org/resource/Behemoth_(band)",4.8822
"http://dbpedia.org/resource/The_Avett_Brothers",4.87298
"http://dbpedia.org/resource/All_That_Remains_(band)",4.87232
"http://dbpedia.org/resource/Between_the_Buried_and_Me",4.87214
"http://dbpedia.org/resource/Uzeyir_Hajibeyov",4.8655
"http://dbpedia.org/resource/Dilated_Peoples",4.86085
"http://dbpedia.org/resource/Traveling_Wilburys",4.85889
"http://dbpedia.org/resource/Thousand_Foot_Krutch",4.85646
"http://dbpedia.org/resource/Rollins_Band",4.84751
"http://dbpedia.org/resource/The_Crickets",4.84314
"http://dbpedia.org/resource/Candlemass",4.84217
"http://dbpedia.org/resource/The_Weavers",4.84131
"http://dbpedia.org/resource/Mountain_(band)",4.83729
"http://dbpedia.org/resource/Orange_Juice_(band)",4.83542
"http://dbpedia.org/resource/D.O.A._(band)",4.83372
"http://dbpedia.org/resource/Story_of_the_Year",4.83318
"http://dbpedia.org/resource/We_Are_Scientists",4.83081
"http://dbpedia.org/resource/T.S.O.L.",4.8244
"http://dbpedia.org/resource/Asking_Alexandria",4.82302
"http://dbpedia.org/resource/The_Grace_(band)",4.81568
"http://dbpedia.org/resource/Dead_Prez",4.81272
"http://dbpedia.org/resource/Cinderella_(band)",4.81223
"http://dbpedia.org/resource/At_the_Gates",4.81149
"http://dbpedia.org/resource/MFSB",4.80945
"http://dbpedia.org/resource/Kara_(band)",4.80859
"http://dbpedia.org/resource/Sloan_(band)",4.80524
"http://dbpedia.org/resource/Sodom_(band)",4.80118
"http://dbpedia.org/resource/Refused",4.79707
"http://dbpedia.org/resource/Gogol_Bordello",4.79012
"http://dbpedia.org/resource/Sigh_(band)",4.78871
"http://dbpedia.org/resource/Lonestar",4.78412
"http://dbpedia.org/resource/The_Easybeats",4.77312
"http://dbpedia.org/resource/Boys_Like_Girls",4.7726
"http://dbpedia.org/resource/Groove_Armada",4.76822
"http://dbpedia.org/resource/Suffocation_(band)",4.75627
"http://dbpedia.org/resource/The_Breeders",4.75446
"http://dbpedia.org/resource/Paradise_Lost_(band)",4.75426
"http://dbpedia.org/resource/The_Frames",4.73749
"http://dbpedia.org/resource/Whodini",4.73412
"http://dbpedia.org/resource/Blackstreet",4.73352
"http://dbpedia.org/resource/Our_Lady_Peace",4.7305
